seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	50	15	0.2	3	0.5402674758140417	0.44389932430204976				0.3812387001235038	groups_rare_high_drop	all_obs0.1	42
42	50	15	0.5	5	0.45839874561285654	0.4430730785256238				0.36879216716624796	groups_rare_high_drop	all_obs0.1	42
42	50	15	1.0	10	0.21107004207825622	0.344460301204855				0.33229590579867363	groups_rare_high_drop	all_obs0.1	42
42	50	30	0.2	2	0.44445109859150256	0.4140990354524917				0.5189232039265335	groups_rare_high_drop	all_obs0.1	42
42	50	30	0.5	4	0.5123482567063471	0.4763462959966471				0.5283831430133432	groups_rare_high_drop	all_obs0.1	42
42	50	30	1.0	8	0.30509132539139155	0.3902074698913805				0.550694613950327	groups_rare_high_drop	all_obs0.1	42
42	20	10	0.2	3	0.5557790655142095	0.4558590802571324				0.2585211950354278	groups_rare_high_drop	all_obs0.15	42
42	20	10	0.5	5	0.390034187252692	0.43059177000436133				0.2321175599936396	groups_rare_high_drop	all_obs0.15	42
42	20	10	1.0	12	0.1949015618954307	0.3380723330345654				0.22980001289397478	groups_rare_high_drop	all_obs0.15	42
42	20	15	0.2	3	0.49976171859263324	0.40965028538087256				0.368802075041458	groups_rare_high_drop	all_obs0.15	42
42	20	15	0.5	4	0.4764241853772554	0.452518886625065				0.3632445060648024	groups_rare_high_drop	all_obs0.15	42
42	20	15	1.0	9	0.23782059135797973	0.35505233622741617				0.3312438460998237	groups_rare_high_drop	all_obs0.15	42
42	20	30	0.2	2	0.45025338350606664	0.4121584376357293				0.4740675699431449	groups_rare_high_drop	all_obs0.15	42
42	20	30	0.5	4	0.598269055758039	0.5078073972286982				0.5088762999512255	groups_rare_high_drop	all_obs0.15	42
42	20	30	1.0	9	0.2600849617046372	0.3769678733529306				0.5621250099502504	groups_rare_high_drop	all_obs0.15	42
42	50	10	0.2	2	0.4817789631837247	0.4291178751658797				0.274165305076167	groups_rare_high_drop	all_obs0.15	42
42	50	10	0.5	5	0.46542951250576137	0.4371699897336169				0.2525161320809275	groups_rare_high_drop	all_obs0.15	42
42	50	10	1.0	11	0.19658464888170624	0.343325744125545				0.25583580415695906	groups_rare_high_drop	all_obs0.15	42
42	50	15	0.2	3	0.5097750945398719	0.41815337695932964				0.41205132799223065	groups_rare_high_drop	all_obs0.15	42
42	50	15	0.5	5	0.4518452605487783	0.451551139820889				0.38745013414882123	groups_rare_high_drop	all_obs0.15	42
42	50	15	1.0	10	0.20212048362469698	0.3447261079469358				0.34155429317615926	groups_rare_high_drop	all_obs0.15	42
42	50	30	0.2	2	0.5594789947110795	0.45919160721783775				0.5225834178272635	groups_rare_high_drop	all_obs0.15	42
42	50	30	0.5	4	0.4885297512787455	0.47864738922636396				0.5708084320649505	groups_rare_high_drop	all_obs0.15	42
42	50	30	1.0	7	0.35683673118656645	0.4233453157001533				0.6551061938516796	groups_rare_high_drop	all_obs0.15	42
42	20	10	0.2	3	0.50499568441061	0.42248832233488215				0.24680478288792074	groups_rare_high_drop	all_obs0.2	42
42	20	10	0.5	5	0.4471824200917486	0.44486497228491423				0.25109969289042056	groups_rare_high_drop	all_obs0.2	42
42	20	10	1.0	14	0.1721530362383677	0.32468807035706415				0.23760201293043792	groups_rare_high_drop	all_obs0.2	42
42	20	15	0.2	3	0.5077072811389622	0.4186820690967186				0.3606927788350731	groups_rare_high_drop	all_obs0.2	42
42	20	15	0.5	4	0.5607945470814799	0.47657895369342296				0.34516026405617595	groups_rare_high_drop	all_obs0.2	42
42	20	15	1.0	9	0.2440773250233088	0.36532237384453214				0.3187179630622268	groups_rare_high_drop	all_obs0.2	42
42	20	30	0.2	2	0.5676388703866709	0.46891985610179726				0.5162834050133824	groups_rare_high_drop	all_obs0.2	42
42	20	30	0.5	4	0.6022715696983414	0.5088407419589278				0.6266923421062529	groups_rare_high_drop	all_obs0.2	42
42	20	30	1.0	7	0.3327373201792235	0.4130698526186463				0.607116725994274	groups_rare_high_drop	all_obs0.2	42
42	50	10	0.2	2	0.5515714841802404	0.4720227282297317				0.293360972777009	groups_rare_high_drop	all_obs0.2	42
42	50	10	0.5	5	0.4542812533764942	0.4382701975762555				0.27815006487071514	groups_rare_high_drop	all_obs0.2	42
42	50	10	1.0	12	0.1967179714570211	0.3321733353978445				0.2581748489756137	groups_rare_high_drop	all_obs0.2	42
42	50	15	0.2	2	0.5604683834197833	0.48863066086516077				0.4284555751364678	groups_rare_high_drop	all_obs0.2	42
42	50	15	0.5	4	0.6057613688461833	0.48871112462487076				0.42536191106773913	groups_rare_high_drop	all_obs0.2	42
42	50	15	1.0	9	0.24356344321767565	0.36352272613354225				0.3671440239995718	groups_rare_high_drop	all_obs0.2	42
42	50	30	0.2	2	0.5621476533630226	0.4622413470651082				0.5630243781488389	groups_rare_high_drop	all_obs0.2	42
42	50	30	0.5	4	0.5881602873163388	0.5026250335730075				0.5998106661718339	groups_rare_high_drop	all_obs0.2	42
42	50	30	1.0	7	0.31198476908023265	0.403420008910219				0.6787493189331144	groups_rare_high_drop	all_obs0.2	42
42	20	10	0.2	2	0.5307250832488466	0.4562999327339043				0.2623862500768155	groups_rare_high_drop	all_obs0.25	42
42	20	10	0.5	5	0.4239054645368725	0.4378102682271476				0.2565573730971664	groups_rare_high_drop	all_obs0.25	42
42	20	10	1.0	12	0.17960783071036857	0.3307066796562234				0.2412101300433278	groups_rare_high_drop	all_obs0.25	42
42	20	15	0.2	2	0.42931596309709785	0.392528869529547				0.3603476320859045	groups_rare_high_drop	all_obs0.25	42
42	20	15	0.5	4	0.467675214973558	0.46602738418011586				0.35490145604126155	groups_rare_high_drop	all_obs0.25	42
42	20	15	1.0	9	0.2506145556670377	0.36123164319958373				0.33960053510963917	groups_rare_high_drop	all_obs0.25	42
42	20	30	0.2	2	0.48912880899587596	0.43791139699804327				0.514670412056148	groups_rare_high_drop	all_obs0.25	42
42	20	30	0.5	5	0.4725149879551916	0.47491654325000654				0.6409762371331453	groups_rare_high_drop	all_obs0.25	42
42	20	30	1.0	8	0.3154863369634862	0.39688972607612144				0.5639619058929384	groups_rare_high_drop	all_obs0.25	42
42	50	10	0.2	2	0.5505620086188778	0.45013200437803924				0.3009807909838855	groups_rare_high_drop	all_obs0.25	42
42	50	10	0.5	5	0.42006081246231786	0.44059807471550205				0.28163390909321606	groups_rare_high_drop	all_obs0.25	42
42	50	10	1.0	10	0.21113934730093525	0.3378562298222191				0.26840732409618795	groups_rare_high_drop	all_obs0.25	42
42	50	15	0.2	2	0.572290710529892	0.49871703399941847				0.39391625905409455	groups_rare_high_drop	all_obs0.25	42
42	50	15	0.5	5	0.48456648055801227	0.4595566621327907				0.44203832698985934	groups_rare_high_drop	all_obs0.25	42
42	50	15	1.0	10	0.24943998786815746	0.3604339374329795				0.37688398407772183	groups_rare_high_drop	all_obs0.25	42
42	50	30	0.2	2	0.5552807155352522	0.45414544470821394				0.4661202570423484	groups_rare_high_drop	all_obs0.25	42
42	50	30	0.5	4	0.5570391170623654	0.48847203750638246				0.5431262569036335	groups_rare_high_drop	all_obs0.25	42
42	50	30	1.0	5	0.40887401800351614	0.44557412184991635				0.6293123159557581	groups_rare_high_drop	all_obs0.25	42
42	20	10	0.2	1	0.0	0.0				0.31343506602570415	groups_rare_high_drop	all_obs1.0	42
42	20	10	0.5	3	0.6191143566426426	0.49241779098675004				0.35245795105583966	groups_rare_high_drop	all_obs1.0	42
42	20	10	1.0	9	0.28778334502765673	0.35093045637268144				0.33716155611909926	groups_rare_high_drop	all_obs1.0	42
42	20	15	0.2	1	0.0	0.0				0.4337477679364383	groups_rare_high_drop	all_obs1.0	42
42	20	15	0.5	3	0.6180551168320625	0.49241847582474396				0.48910210095345974	groups_rare_high_drop	all_obs1.0	42
42	20	15	1.0	7	0.310169321439084	0.3745491719670012				0.5432390931528062	groups_rare_high_drop	all_obs1.0	42
42	20	30	0.2	1	0.0	0.0				0.5061907658819109	groups_rare_high_drop	all_obs1.0	42
42	20	30	0.5	3	0.6347130638497789	0.5135508172056128				0.5462749351281673	groups_rare_high_drop	all_obs1.0	42
42	20	30	1.0	5	0.4157970296694064	0.440695735246824				0.6521761119365692	groups_rare_high_drop	all_obs1.0	42
42	50	10	0.2	1	0.0	0.0				0.30780860502272844	groups_rare_high_drop	all_obs1.0	42
42	50	10	0.5	4	0.3512110144680951	0.2780541739355923				0.35870893904939294	groups_rare_high_drop	all_obs1.0	42
42	50	10	1.0	10	0.24492879530055986	0.2705272754248482				0.5378321439493448	groups_rare_high_drop	all_obs1.0	42
42	50	15	0.2	1	0.0	0.0				0.3816970849875361	groups_rare_high_drop	all_obs1.0	42
42	50	15	0.5	2	0.2224155216789408	0.15067632427467323				0.46125450008548796	groups_rare_high_drop	all_obs1.0	42
42	50	15	1.0	10	0.3032970399591716	0.30911484611267465				0.6697989720851183	groups_rare_high_drop	all_obs1.0	42
42	50	30	0.2	1	0.0	0.0				0.46847535111010075	groups_rare_high_drop	all_obs1.0	42
42	50	30	0.5	2	0.4311173954394735	0.35084180595792613				0.5963387379888445	groups_rare_high_drop	all_obs1.0	42
42	50	30	1.0	7	0.3515675535022207	0.3586834937065374				0.7153879429679364	groups_rare_high_drop	all_obs1.0	42
42	20	10	0.2	3	0.9473051887887278	0.9034277078295421				0.2221543479245156	groups_rare_high_drop_group	raw	42
42	20	10	0.5	6	0.585639675855356	0.7192076771291245				0.2336444950196892	groups_rare_high_drop_group	raw	42
42	20	10	1.0	10	0.3384560623308546	0.5905914489102797				0.21148778195492923	groups_rare_high_drop_group	raw	42
42	20	15	0.2	3	0.9488134643880245	0.9059497799979561				0.3316121310926974	groups_rare_high_drop_group	raw	42
42	20	15	0.5	5	0.6262763988877386	0.755802166670241				0.33849083189852536	groups_rare_high_drop_group	raw	42
42	20	15	1.0	10	0.420765846236361	0.6176919106485417				0.3073701038956642	groups_rare_high_drop_group	raw	42
42	20	30	0.2	3	0.947784230028676	0.9036251783883555				0.4454963200259954	groups_rare_high_drop_group	raw	42
42	20	30	0.5	5	0.6688223081616806	0.7624220861672844				0.47974040103144944	groups_rare_high_drop_group	raw	42
42	20	30	1.0	8	0.4401067330680568	0.6465072301536338				0.5129435879644006	groups_rare_high_drop_group	raw	42
