config_id	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	renorm_imputed	p_bio_temp	p_bio_bias	thr_drop	p_bio_nz_scale	post_log_quantile	cell_scale_alpha	sf_dropout_alpha	proxy_calib_shrink	proxy_bio_weight	proxy_drop_weight	proxy_impute_alpha	proxy_impute_gamma	proxy_mean_mode	proxy_calib_min_points	proxy_pu_weight	bio_soft_gamma	proxy_calib_mode	impute_mode	impute_blend_alpha	avg_mse	avg_bz_mse	score
24	0.0	0.0	False	False	2.0	2.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	1.0	1.5085539431244082	0.012928080045713108	0.7672050516079172
25	0.0	0.0	False	False	2.0	2.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.0	1.5094243948703405	0.01282987008532876	0.767542067520499
26	0.0	0.0	False	False	2.0	2.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.5	1.5094243948703405	0.01282987008532876	0.767542067520499
27	0.0	0.0	False	False	2.0	2.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	1.0	1.5094243948703405	0.01282987008532876	0.767542067520499
10	0.0	0.0	False	False	2.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	0.0	1.6492432549533231	0.008926242193408521	0.8335478696700701
11	0.0	0.0	False	False	2.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	0.5	1.6492432549533231	0.008926242193408521	0.8335478696700701
12	0.0	0.0	False	False	2.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	1.0	1.6492432549533231	0.008926242193408521	0.8335478696700701
13	0.0	0.0	False	False	2.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.0	1.6493957358530917	0.008912650783186354	0.8336105187097322
14	0.0	0.0	False	False	2.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.5	1.6493957358530917	0.008912650783186354	0.8336105187097322
15	0.0	0.0	False	False	2.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	1.0	1.6493957358530917	0.008912650783186354	0.8336105187097322
