seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	50	10	0.5	7	0.4506544581747464	0.6076839957568757				0.2092531139496714	paths_branching_moderate_drop	raw	42
42	50	10	1.0	14	0.3041661052384797	0.5097359022850513				0.21557442913763225	paths_branching_moderate_drop	raw	42
42	50	15	0.2	3	0.5371873329073472	0.5967746574946771				0.27880415017716587	paths_branching_moderate_drop	raw	42
42	50	15	0.5	6	0.44929716912849443	0.6091043150667929				0.2692760080099106	paths_branching_moderate_drop	raw	42
42	50	15	1.0	11	0.4049553205224532	0.5584941945825465				0.26512957201339304	paths_branching_moderate_drop	raw	42
42	50	30	0.2	3	0.48982549965178535	0.5998850115207961				0.4767407230101526	paths_branching_moderate_drop	raw	42
42	50	30	0.5	6	0.4633628718530288	0.6164920945501451				0.4816939509473741	paths_branching_moderate_drop	raw	42
42	50	30	1.0	6	0.4856966691522727	0.6247906238318214				0.4367396340239793	paths_branching_moderate_drop	raw	42
42	20	10	0.2	3	0.5710273001120783	0.6225877677847438				0.20317186997272074	paths_branching_moderate_drop_group	raw	42
42	20	10	0.5	6	0.42902101418825256	0.586994304926392				0.19364624517038465	paths_branching_moderate_drop_group	raw	42
42	20	10	1.0	12	0.3699664508024876	0.5351651572094139				0.19824477704241872	paths_branching_moderate_drop_group	raw	42
42	20	15	0.2	3	0.5643596755340161	0.609314213508153				0.2636674838140607	paths_branching_moderate_drop_group	raw	42
42	20	15	0.5	6	0.55007265558653	0.628686663844823				0.25984521699137986	paths_branching_moderate_drop_group	raw	42
42	20	15	1.0	10	0.40162785426399694	0.5607999190213647				0.25405529187992215	paths_branching_moderate_drop_group	raw	42
42	20	30	0.2	3	0.4506694829461734	0.5736122629853817				0.4680743459612131	paths_branching_moderate_drop_group	raw	42
42	20	30	0.5	6	0.5276308027196914	0.6175623865460022				0.49133237707428634	paths_branching_moderate_drop_group	raw	42
42	20	30	1.0	7	0.4364967344985865	0.5927710451288962				0.4636797329876572	paths_branching_moderate_drop_group	raw	42
42	50	10	0.2	3	0.4552605612595225	0.5752294891967019				0.2063255130778998	paths_branching_moderate_drop_group	raw	42
42	50	10	0.5	6	0.5512391383132936	0.6283769432946962				0.20244160597212613	paths_branching_moderate_drop_group	raw	42
42	50	10	1.0	11	0.37192629875627176	0.5432356768489826				0.19994000694714487	paths_branching_moderate_drop_group	raw	42
42	50	15	0.2	3	0.5691630626341427	0.623350033371588				0.27378905890509486	paths_branching_moderate_drop_group	raw	42
42	50	15	0.5	6	0.5372477841919385	0.6260441728255949				0.27079286705702543	paths_branching_moderate_drop_group	raw	42
42	50	15	1.0	9	0.4028664703827756	0.5670548862350157				0.2562805169727653	paths_branching_moderate_drop_group	raw	42
42	50	30	0.2	3	0.5905540247703734	0.6397432945034741				0.4922797929029912	paths_branching_moderate_drop_group	raw	42
42	50	30	0.5	6	0.536238227492103	0.6288572501134196				0.509710893034935	paths_branching_moderate_drop_group	raw	42
42	50	30	1.0	8	0.4317994773792841	0.5850546508376824				0.47952418704517186	paths_branching_moderate_drop_group	raw	42
42	20	10	0.2	3	0.5259591337734009	0.6175267219755232				0.20317328395321965	paths_linear_moderate_drop	raw	42
42	20	10	0.5	5	0.48841536175916545	0.6304638440083172				0.19484504009597003	paths_linear_moderate_drop	raw	42
42	20	10	1.0	14	0.31923112013329524	0.5178938707210106				0.1988974770065397	paths_linear_moderate_drop	raw	42
42	20	15	0.2	3	0.5714148052205306	0.6481132680729591				0.27281615301035345	paths_linear_moderate_drop	raw	42
42	20	15	0.5	5	0.45799051668268753	0.6149555601791651				0.25158342299982905	paths_linear_moderate_drop	raw	42
42	20	15	1.0	10	0.39430672662924854	0.5520135606622244				0.2542855979409069	paths_linear_moderate_drop	raw	42
42	20	30	0.2	3	0.4509436718721429	0.579343735220968				0.5152163980528712	paths_linear_moderate_drop	raw	42
42	20	30	0.5	5	0.4891427125568907	0.6318380056281963				0.4750221020076424	paths_linear_moderate_drop	raw	42
42	20	30	1.0	6	0.4393832691765659	0.6048555860314702				0.46680389484390616	paths_linear_moderate_drop	raw	42
42	50	10	0.2	3	0.48470411403696073	0.5954698515065195				0.20826724893413484	paths_linear_moderate_drop	raw	42
42	50	10	0.5	5	0.4560827732982219	0.6126726092532795				0.2060034889727831	paths_linear_moderate_drop	raw	42
42	50	10	1.0	13	0.3221501210973933	0.5253106844704764				0.2049942361190915	paths_linear_moderate_drop	raw	42
42	50	15	0.2	3	0.5318287200229479	0.6187935596482291				0.29454057780094445	paths_linear_moderate_drop	raw	42
42	50	15	0.5	5	0.4672693901617631	0.6188991094004351				0.26183762098662555	paths_linear_moderate_drop	raw	42
42	50	15	1.0	10	0.3872263109626877	0.5717064138555443				0.25200923695228994	paths_linear_moderate_drop	raw	42
42	50	30	0.2	3	0.5284951124497133	0.614371671834239				0.508293614955619	paths_linear_moderate_drop	raw	42
42	50	30	0.5	5	0.47642289439892016	0.6278944951188508				0.49376386404037476	paths_linear_moderate_drop	raw	42
42	50	30	1.0	5	0.4662393677775308	0.6244999254042037				0.47495865100063384	paths_linear_moderate_drop	raw	42
42	20	10	0.2	3	0.5079501264207912	0.604617882798445				0.19681476498953998	paths_linear_moderate_drop_group	raw	42
