seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	path	method	display_method	impute_seed	cluster_seed	label_column	batch_column	n_cells	n_genes	n_labels	n_batches	feature_mode
43	50	10	0.5	28	0.3412661770391178	0.6133234308161861	0.0381373657320086	0.2625997464268054	-0.27043262124061584	0.08062121993862092	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	10	1.0	37	0.2523742930872776	0.590438189292781	0.04093484625879766	0.28732193628586583	-0.27043262124061584	0.07985126203857362	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	10	1.5	46	0.18288292094816821	0.568251784736831	0.04472854914509043	0.3036079330346012	-0.27043262124061584	0.0769609420094639	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	10	2.0	48	0.1719992517064521	0.5633706275403061	0.04389986727831945	0.3069125414329363	-0.27043262124061584	0.07736907596699893	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	15	0.2	15	0.5005265452379334	0.6495309079675687	0.03525132686256481	0.2357232131938916	-0.27043262124061584	0.09905577194876969	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	15	0.5	24	0.3648926437144323	0.6184657236055469	0.03619629607688308	0.2543220361807444	-0.27043262124061584	0.09766800096258521	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	15	1.0	31	0.27991658018879456	0.5982791719195746	0.04286804532275248	0.2764632462609293	-0.27043262124061584	0.09741689404472709	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	15	1.5	37	0.22544899529818732	0.5825902806197283	0.04243666016216654	0.2889555140085868	-0.27043262124061584	0.0961229579988867	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	15	2.0	40	0.18839052576816487	0.57021999172842	0.043481432917333855	0.2944250963898217	-0.27043262124061584	0.09759272704832256	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	30	0.2	11	0.5876582906877189	0.6732366837906294	0.030453765624837065	0.21562089315381774	-0.27043262124061584	0.15854551899246871	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	30	0.5	19	0.465094900421351	0.6419050731414035	0.033446310920129535	0.24113137694829914	-0.27043262124061584	0.15787869901396334	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	30	1.0	24	0.3817366786549998	0.6283152369089615	0.037123525082462416	0.2548958547819705	-0.27043262124061584	0.15833195089362562	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	30	1.5	29	0.2596592652065822	0.5972597952375421	0.04412430316904473	0.2758829469575933	-0.27043262124061584	0.15868261083960533	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	50	30	2.0	30	0.25981937352353135	0.6015627756535207	0.04404506196480961	0.2765394793089436	-0.27043262124061584	0.1580380299128592	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	10	0.2	21	0.4132043312371153	0.6166348483988222	0.03714364888062831	0.25067554141014137	-0.2663874924182892	0.08038206002674997	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	10	0.5	30	0.33802983948057286	0.6096300476070532	0.03855999007251339	0.2664940182657641	-0.2663874924182892	0.07859709486365318	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	10	1.0	38	0.24116192421555255	0.5843475547210817	0.04046652142182993	0.2850740983035477	-0.2663874924182892	0.07893669907934964	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	10	1.5	46	0.1880119236773187	0.5710312650407326	0.04560419575812518	0.3052907317261051	-0.2663874924182892	0.07809925312176347	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	10	2.0	48	0.16928783945552683	0.5637585004789207	0.045910356279323467	0.3093818943746533	-0.2663874924182892	0.07810367411002517	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	15	0.2	17	0.4887361512547851	0.6443416809151266	0.03393481326702029	0.23761788226263378	-0.2663874924182892	0.09843003679998219	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	15	0.5	25	0.3478711416222302	0.6125437020698565	0.036730078833788427	0.2545133712739502	-0.2663874924182892	0.09832531912252307	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	15	1.0	32	0.31980951814713016	0.6036239231154944	0.039736051063893524	0.2754230595798764	-0.2663874924182892	0.0988392811268568	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	15	1.5	37	0.2209639627553583	0.5822158191740358	0.04218318630364372	0.2861624032276136	-0.2663874924182892	0.09725281479768455	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	15	2.0	42	0.19456604028868374	0.5719452504400753	0.04363482734242193	0.2977226693552461	-0.2663874924182892	0.09794806712307036	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	30	0.2	10	0.6049394208714279	0.6786507786394849	0.03051270612250903	0.21317989293956893	-0.2663874924182892	0.15921163000166416	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	30	0.5	19	0.4648778010021719	0.6415117482244517	0.0333011556285259	0.23761108752873378	-0.2663874924182892	0.15896066394634545	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	30	1.0	24	0.38241561481579506	0.6291041201845624	0.03674009397066647	0.2535499772761092	-0.2663874924182892	0.15757630905136466	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	30	1.5	27	0.28556073029833823	0.6072974448006976	0.04166242757511264	0.2651899989064021	-0.2663874924182892	0.16068230802193284	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
43	100	30	2.0	30	0.25895550008560214	0.6028310135146377	0.043904996310554875	0.27513700855646883	-0.2663874924182892	0.1595708269160241	Zeisel	datasets_original/zeisel.rds	alra	ALRA	43	43	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	10	0.2	20	0.4609970766531814	0.646721532362549	0.03576246965396211	0.24762010146564625	-0.2810942828655243	0.07854239013977349	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	10	0.5	27	0.3305471295427684	0.6133163634385468	0.039709738159847525	0.2659577825398843	-0.2810942828655243	0.07719967979937792	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	10	1.0	35	0.251440603551877	0.5961788790255077	0.04757966568828029	0.29263317745600526	-0.2810942828655243	0.07773438701406121	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	10	1.5	46	0.17521519660959897	0.568632747293935	0.05013601600933369	0.3126122048188401	-0.2810942828655243	0.07532644108869135	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	10	2.0	51	0.15799980601891517	0.558987693433975	0.05046221594629321	0.3218761930757584	-0.2810942828655243	0.07715377490967512	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	15	0.2	15	0.5293399518405596	0.6616726351002787	0.034968659235659214	0.2369388240771081	-0.2810942828655243	0.09758775099180639	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	15	0.5	25	0.3592543516221044	0.6230102194738077	0.03760530937513045	0.26025401548472626	-0.2810942828655243	0.09597601508721709	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	15	1.0	32	0.25492236222949755	0.5989166495953444	0.04606697577621483	0.2842543252974697	-0.2810942828655243	0.0939510460011661	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	15	1.5	37	0.21841835031362408	0.5838610026951422	0.04656056759561689	0.29396764973081907	-0.2810942828655243	0.09514049696736038	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	15	2.0	40	0.19148516603488594	0.5711870626939782	0.04771492933879921	0.3002504173163632	-0.2810942828655243	0.09492094907909632	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	30	0.2	12	0.6256952605427178	0.6838033862839236	0.02959356005796125	0.21692954531776845	-0.2810942828655243	0.16423677606508136	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	30	0.5	18	0.4760844670861358	0.649823264669077	0.033816624709145066	0.23741911368931118	-0.2810942828655243	0.16491059586405754	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	30	1.0	24	0.3412438583599638	0.621440699233778	0.03914756254600034	0.25487047477648495	-0.2810942828655243	0.1696677738800645	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	30	1.5	26	0.31080214655047295	0.6120185242937104	0.041294644892767976	0.2636152274274411	-0.2810942828655243	0.1669126651249826	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	20	30	2.0	30	0.25631664099897633	0.5986230088970852	0.04608836329364316	0.2820757766876941	-0.2810942828655243	0.1677786218933761	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	10	0.2	22	0.42973485754119206	0.6303915282118281	0.03647087024513669	0.25180469326610017	-0.2704309821128845	0.07965414295904338	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	10	0.5	28	0.34263791734340243	0.6124817850987014	0.03829263150467051	0.2631056782238937	-0.2704309821128845	0.0774781231302768	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	10	1.0	37	0.23833469675580626	0.5826592863191593	0.04031092012641376	0.286313627735612	-0.2704309821128845	0.07840100396424532	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	10	1.5	46	0.17433392013227372	0.5658924987456764	0.046585862366212254	0.308036450563447	-0.2704309821128845	0.07686502113938332	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	10	2.0	49	0.15455742789988375	0.5569107672992921	0.048001895201184926	0.31359035384842165	-0.2704309821128845	0.07595013594254851	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	15	0.2	15	0.5163772534093853	0.6545567249592007	0.03430482810803911	0.23409056846544124	-0.2704309821128845	0.09879338787868619	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	15	0.5	24	0.3619225117174538	0.6166973491065111	0.037008148457272384	0.25469076208470576	-0.2704309821128845	0.09806540003046393	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	15	1.0	31	0.293571947292294	0.6024448252117474	0.042478286911411325	0.2766128768473943	-0.2704309821128845	0.0969196769874543	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	15	1.5	38	0.22904173819296922	0.5851635847694162	0.04330284789460869	0.29270368860519613	-0.2704309821128845	0.09662102279253304	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	15	2.0	42	0.1834720519030007	0.5683765655436047	0.04440218982839176	0.2984481206102745	-0.2704309821128845	0.09699402889236808	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	30	0.2	11	0.5861704672694196	0.6719685256228813	0.03050143743011725	0.21563381473962814	-0.2704309821128845	0.16255991719663143	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	30	0.5	19	0.4662584555162568	0.642122065180455	0.033446678639675556	0.24125311585175294	-0.2704309821128845	0.1617905341554433	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	30	1.0	24	0.38033740352163503	0.6277029391248548	0.03700962465440085	0.2541661408449748	-0.2704309821128845	0.16674598678946495	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	30	1.5	28	0.2755930748529413	0.6023128816618203	0.0418262475392776	0.2687459786406178	-0.2704309821128845	0.16294026118703187	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	50	30	2.0	30	0.25603065087714766	0.5989555607178519	0.04415869528570361	0.2766749399959209	-0.2704309821128845	0.15837055281735957	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	10	0.2	21	0.46619533733777285	0.6453050556498852	0.03531056045944225	0.24899964067057329	-0.2664048671722412	0.07969839498400688	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	10	0.5	29	0.34242103009374447	0.6075666226972798	0.037795950436203374	0.26351633174162525	-0.2664048671722412	0.07857662695460021	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	10	1.0	39	0.21839815681331493	0.5816893146678295	0.04312136866461215	0.29042400163918747	-0.2664048671722412	0.07816173299215734	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	10	1.5	46	0.18250278180906698	0.5704760764986693	0.04563972444373974	0.3046291263537666	-0.2664048671722412	0.07809194317087531	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	10	2.0	49	0.15791018611652	0.5582652885888018	0.046093888995437315	0.31233462643548077	-0.2664048671722412	0.077344608027488	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	15	0.2	17	0.5061761951397465	0.6476443677801521	0.0322777040176089	0.23190106865144455	-0.2664048671722412	0.09924920904450119	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	15	0.5	26	0.35206539694014105	0.6179985808442392	0.036864127042766995	0.2565304435183587	-0.2664048671722412	0.09763779491186142	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	15	1.0	32	0.32199433964529456	0.6046964672641733	0.03972240513220236	0.2762239644371352	-0.2664048671722412	0.09701899299398065	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	15	1.5	37	0.22522322187308771	0.5851654912196873	0.042454643289836405	0.28736281752504117	-0.2664048671722412	0.09673476405441761	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	15	2.0	40	0.19963696945185333	0.5760962507866536	0.044357599373975654	0.2958238753716049	-0.2664048671722412	0.09608552814461291	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	30	0.2	11	0.5863294997309199	0.6730293951434669	0.030564213543517637	0.21589645058120824	-0.2664048671722412	0.16782817104831338	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	30	0.5	20	0.40235158766731033	0.628109462393978	0.03387115019648211	0.24049535308305225	-0.2664048671722412	0.1672822730615735	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	30	1.0	24	0.37917273365420673	0.6283839064553537	0.03702247544180327	0.25407303669000714	-0.2664048671722412	0.1654311940073967	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	30	1.5	26	0.2887518769808978	0.6081986754504675	0.04016283065745601	0.2578941755234724	-0.2664048671722412	0.16529206302948296	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
44	100	30	2.0	30	0.2560701452784963	0.6004369971888133	0.044095170601442975	0.27465911348864896	-0.2664048671722412	0.1673261660616845	Zeisel	datasets_original/zeisel.rds	alra	ALRA	44	44	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	10	0.2	19	0.4522913548489839	0.6382863584879651	0.03554201036502532	0.24450097299220072	-0.28109440207481384	0.0794680758845061	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	10	0.5	26	0.38799397822624526	0.6283062670624858	0.03788807482707859	0.26377546599415663	-0.28109440207481384	0.07766650686971843	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	10	1.0	35	0.24237294478906754	0.5911563373419592	0.04794033024842891	0.29299004484433694	-0.28109440207481384	0.07679542899131775	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	10	1.5	45	0.1811307805975309	0.5716676018866933	0.049969968409517763	0.31178596259572466	-0.28109440207481384	0.0768988209310919	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	10	2.0	51	0.15788105898448435	0.5595852806452308	0.05180791828774848	0.3220536474320301	-0.28109440207481384	0.07640558201819658	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	15	0.2	15	0.5714977047737085	0.668141339630523	0.0332962945801973	0.23580244272334955	-0.28109440207481384	0.11035131220705807	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	15	0.5	25	0.34514417267770237	0.6204165725334161	0.0384647411557859	0.26089012826102376	-0.28109440207481384	0.10150240594521165	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	15	1.0	31	0.27688241911052586	0.6053103732367457	0.04429583265813228	0.2790361077074153	-0.28109440207481384	0.09839182207360864	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	15	1.5	35	0.21848194110860422	0.5854114385378595	0.047902817940042225	0.2905698536720479	-0.28109440207481384	0.09660190506838262	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	15	2.0	42	0.1812480673963325	0.5671422871039372	0.048551804580333764	0.3044501440340302	-0.28109440207481384	0.09711644193157554	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	30	0.2	12	0.572368918496053	0.6656197532342755	0.030291741295735284	0.2163982654404251	-0.28109440207481384	0.17879293393343687	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	30	0.5	18	0.4769732564520472	0.6506225191004897	0.033961078721844486	0.2389385170991608	-0.28109440207481384	0.1631403909996152	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	30	1.0	24	0.38022019119288686	0.6230938855026961	0.0371537997342848	0.25308470309039127	-0.28109440207481384	0.16467336611822248	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	30	1.5	26	0.29963934037271805	0.6094280672371758	0.04111718468896305	0.2630639806090734	-0.28109440207481384	0.16372810606844723	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	20	30	2.0	30	0.26118258692644214	0.6010904059580978	0.04601622183406913	0.2824809644685817	-0.28109440207481384	0.18151273601688445	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	10	0.2	23	0.3713076885823677	0.6163009771554624	0.0367996053051337	0.2520438079242913	-0.2704327702522278	0.0792919050436467	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	10	0.5	28	0.31894440927050594	0.6094157451190833	0.039158757172794656	0.2639804176319632	-0.2704327702522278	0.07847331487573683	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	10	1.0	36	0.228927910011953	0.580318569499402	0.041755900629226066	0.28596568423375135	-0.2704327702522278	0.07859410904347897	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	10	1.5	46	0.17887922540117399	0.5676801866821783	0.044346975906603255	0.3033765594446074	-0.2704327702522278	0.07835893705487251	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	10	2.0	49	0.1583384584842803	0.5575686181324594	0.046161895860302234	0.3124455017185364	-0.2704327702522278	0.07780792401172221	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	15	0.2	16	0.4853819419950723	0.643838355867146	0.03492528813896918	0.23571153015355695	-0.2704327702522278	0.09936752915382385	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	15	0.5	24	0.3658479356657074	0.6187001010962101	0.03610303806418978	0.25399406081391274	-0.2704327702522278	0.09977261698804796	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	15	1.0	31	0.27624149079439303	0.5982782290097919	0.04282863760088	0.2774892715899361	-0.2704327702522278	0.09755867905914783	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	15	1.5	37	0.2290723186936354	0.5827517510250153	0.042571988958074236	0.2896519775592159	-0.2704327702522278	0.09917392418719828	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	15	2.0	42	0.1799727626010868	0.5692246720871529	0.046964547351297785	0.303320395679042	-0.2704327702522278	0.09792328206822276	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	30	0.2	11	0.5867921218600094	0.6723351344389	0.03044283517980726	0.21540412089282532	-0.2704327702522278	0.16134526813402772	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	30	0.5	19	0.465094900421351	0.6419050731414035	0.033446310920129535	0.24113137694829914	-0.2704327702522278	0.16226538503542542	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	30	1.0	24	0.37107019674074515	0.6193857009459462	0.03600816558292791	0.2509617770845595	-0.2704327702522278	0.16057178587652743	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	30	1.5	29	0.26968571537530156	0.5980808040050376	0.043540723348002304	0.2768120244065007	-0.2704327702522278	0.15867128013633192	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	50	30	2.0	30	0.2590372703739177	0.6026077074736658	0.04426816477640572	0.2764675627531501	-0.2704327702522278	0.16187379509210587	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
45	100	10	0.2	20	0.446538526498495	0.6257384781554571	0.03690129971533916	0.24958946785889452	-0.26640409231185913	0.08023803494870663	Zeisel	datasets_original/zeisel.rds	alra	ALRA	45	45	cell_type1	cell_id_prefix	3005	1000	9	76	label_free_hvg
