config_id	proxy_mix	proxy_drop_gamma	proxy_drop_scale	calib_shrink	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	p_bio_temp	p_bio_bias	thr_drop	avg_rmse	avg_bz_rmse	score
579	0.5	1.0	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.95	0.6861634999513626	1.0321246981620789	1.3752064481377602
643	0.5	1.0	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.95	0.6861634999513626	1.0321246981620789	1.3752064481377602
707	0.5	1.0	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.95	0.6861634999513626	1.0321246981620789	1.3752064481377602
771	1.0	0.7	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.95	0.6861634999513626	1.0321246981620789	1.3752064481377602
835	1.0	0.7	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.95	0.6861634999513626	1.0321246981620789	1.3752064481377602
899	1.0	0.7	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.95	0.6861634999513626	1.0321246981620789	1.3752064481377602
963	1.0	1.0	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.95	0.6861634999513626	1.0321246981620789	1.3752064481377602
1027	1.0	1.0	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.95	0.6861634999513626	1.0321246981620789	1.3752064481377602
1091	1.0	1.0	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.95	0.6861634999513626	1.0321246981620789	1.3752064481377602
13	0.0	0.7	0.8	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
77	0.0	0.7	1.0	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
141	0.0	0.7	1.2	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
205	0.0	1.0	0.8	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
269	0.0	1.0	1.0	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
333	0.0	1.0	1.2	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
397	0.5	0.7	0.8	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
461	0.5	0.7	1.0	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
525	0.5	0.7	1.2	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
589	0.5	1.0	0.8	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
653	0.5	1.0	1.0	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
717	0.5	1.0	1.2	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
781	1.0	0.7	0.8	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
845	1.0	0.7	1.0	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
909	1.0	0.7	1.2	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
973	1.0	1.0	0.8	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
1037	1.0	1.0	1.0	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
1101	1.0	1.0	1.2	0.0	0.0	0.0	False	0.5	1.0	0.8	0.6862870156764984	1.0321834236383438	1.375326931476593
24	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
88	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
152	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
216	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
280	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
344	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
408	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
472	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
536	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
600	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
664	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
728	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
792	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
856	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
920	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
984	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
1048	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
1112	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.0	0.99	0.6867145001888275	1.032173991203308	1.3755312412977219
6	0.0	0.7	0.8	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
70	0.0	0.7	1.0	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
134	0.0	0.7	1.2	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
198	0.0	1.0	0.8	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
262	0.0	1.0	1.0	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
326	0.0	1.0	1.2	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
390	0.5	0.7	0.8	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
454	0.5	0.7	1.0	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
518	0.5	0.7	1.2	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
582	0.5	1.0	0.8	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
646	0.5	1.0	1.0	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
710	0.5	1.0	1.2	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
774	1.0	0.7	0.8	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
838	1.0	0.7	1.0	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
902	1.0	0.7	1.2	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
966	1.0	1.0	0.8	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
1030	1.0	1.0	1.0	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
1094	1.0	1.0	1.2	0.0	0.0	0.0	False	0.5	0.0	0.9	0.6872815191745758	1.032752364873886	1.376393124461174
20	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
84	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
148	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
212	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
276	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
340	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
404	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
468	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
532	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
596	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
660	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
724	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
788	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
852	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
916	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
980	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
1044	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
1108	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.99	0.6879140138626099	1.0331365317106247	1.3770935386419296
31	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
95	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
159	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
223	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
287	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
351	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
415	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
479	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
543	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
607	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
671	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
735	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
799	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
863	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
927	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
991	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
1055	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
1119	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	1.0	0.95	0.6884101778268814	1.0333851277828217	1.3775902166962624
9	0.0	0.7	0.8	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
73	0.0	0.7	1.0	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
137	0.0	0.7	1.2	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
201	0.0	1.0	0.8	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
265	0.0	1.0	1.0	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
329	0.0	1.0	1.2	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
393	0.5	0.7	0.8	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
457	0.5	0.7	1.0	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
521	0.5	0.7	1.2	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
585	0.5	1.0	0.8	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
649	0.5	1.0	1.0	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
713	0.5	1.0	1.2	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
777	1.0	0.7	0.8	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
841	1.0	0.7	1.0	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
905	1.0	0.7	1.2	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
969	1.0	1.0	0.8	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
1033	1.0	1.0	1.0	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
1097	1.0	1.0	1.2	0.0	0.0	0.0	False	0.5	0.5	0.8	0.6887198835611343	1.0339337140321732	1.3782936558127403
48	0.0	0.7	0.8	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
112	0.0	0.7	1.0	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
176	0.0	0.7	1.2	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
240	0.0	1.0	0.8	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
304	0.0	1.0	1.0	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
368	0.0	1.0	1.2	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
432	0.5	0.7	0.8	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
496	0.5	0.7	1.0	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
560	0.5	0.7	1.2	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
624	0.5	1.0	0.8	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
688	0.5	1.0	1.0	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
752	0.5	1.0	1.2	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
816	1.0	0.7	0.8	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
880	1.0	0.7	1.0	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
944	1.0	0.7	1.2	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
1008	1.0	1.0	0.8	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
1072	1.0	1.0	1.0	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
1136	1.0	1.0	1.2	0.0	0.0	0.0	False	1.5	1.0	0.99	0.688810408115387	1.034022718667984	1.3784279227256775
27	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
91	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
155	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
219	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
283	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
347	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
411	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
475	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
539	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
603	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
667	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
731	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
795	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
859	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
923	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
987	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
1051	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
1115	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.5	0.95	0.6896190345287323	1.0359402000904083	1.3807497173547745
2	0.0	0.7	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
66	0.0	0.7	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
130	0.0	0.7	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
194	0.0	1.0	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
258	0.0	1.0	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
322	0.0	1.0	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
386	0.5	0.7	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
450	0.5	0.7	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
514	0.5	0.7	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
578	0.5	1.0	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
642	0.5	1.0	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
706	0.5	1.0	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
770	1.0	0.7	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
834	1.0	0.7	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
898	1.0	0.7	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
962	1.0	1.0	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
1026	1.0	1.0	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
1090	1.0	1.0	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.9	0.6897977739572525	1.0367970615625381	1.3816959485411644
44	0.0	0.7	0.8	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
108	0.0	0.7	1.0	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
172	0.0	0.7	1.2	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
236	0.0	1.0	0.8	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
300	0.0	1.0	1.0	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
364	0.0	1.0	1.2	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
428	0.5	0.7	0.8	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
492	0.5	0.7	1.0	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
556	0.5	0.7	1.2	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
620	0.5	1.0	0.8	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
684	0.5	1.0	1.0	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
748	0.5	1.0	1.2	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
812	1.0	0.7	0.8	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
876	1.0	0.7	1.0	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
940	1.0	0.7	1.2	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
1004	1.0	1.0	0.8	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
1068	1.0	1.0	1.0	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
1132	1.0	1.0	1.2	0.0	0.0	0.0	False	1.5	0.5	0.99	0.6897801011800766	1.036833569407463	1.3817236199975014
30	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
94	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
158	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
222	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
286	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
350	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
414	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
478	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
542	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
606	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
670	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
734	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
798	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
862	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
926	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
990	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
1054	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
1118	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	1.0	0.9	0.69037164747715	1.0381731688976288	1.3833589926362038
40	0.0	0.7	0.8	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
